"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"15","2011","6","Madhya Pradesh","Tikamgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","13.4","88.2","14.9","0.0","0.0","0.0","115.5"
"16","1991","6","Madhya Pradesh","Chhatarpur","4.7","87.3","2.1","0.0","0.0","0.0","93.1"
"16","1992","6","Madhya Pradesh","Chhatarpur","9.0","38.0","1.0","0.0","0.0","0.0","47.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","9.5","95.1","0.0","0.0","0.0","0.0","103.6"
"16","1994","6","Madhya Pradesh","Chhatarpur","14.0","82.0","21.0","0.0","0.0","0.0","116.0"
"16","1995","6","Madhya Pradesh","Chhatarpur","0.0","13.14","0.0","0.0","0.0","0.0","13.14"
"16","1996","6","Madhya Pradesh","Chhatarpur","0.0","13.84","0.0","0.0","0.0","0.0","13.84"
"16","1997","6","Madhya Pradesh","Chhatarpur","0.0","13.61","0.0","0.0","0.0","0.0","13.61"
"16","1998","6","Madhya Pradesh","Chhatarpur","8.5","101.0","5.1","0.0","0.1","0.0","113.7"
"16","1999","6","Madhya Pradesh","Chhatarpur","4.92","0.11","4.35","0.0","91.89","0.0","100.26"
"16","2000","6","Madhya Pradesh","Chhatarpur","0.0","6.66","0.0","0.0","0.0","0.0","6.66"
"16","2001","6","Madhya Pradesh","Chhatarpur","0.0","7.0","0.0","0.0","0.0","0.0","7.0"
"16","2002","6","Madhya Pradesh","Chhatarpur","0.0","4.55","0.0","0.0","0.0","0.0","4.55"
"16","2003","6","Madhya Pradesh","Chhatarpur","0.0","4.37","0.0","0.0","0.0","0.0","4.37"
"16","2004","6","Madhya Pradesh","Chhatarpur","0.0","4.46","0.0","0.0","0.0","0.0","4.46"
"16","2005","6","Madhya Pradesh","Chhatarpur","0.0","4.37","0.0","0.0","0.0","0.0","4.37"
"16","2006","6","Madhya Pradesh","Chhatarpur","0.0","2.89","0.0","0.0","0.0","0.0","2.89"
"16","2007","6","Madhya Pradesh","Chhatarpur","0.0","1.68","0.0","0.0","0.0","0.0","1.68"
"16","2008","6","Madhya Pradesh","Chhatarpur","0.0","4.76","0.0","0.0","0.0","0.0","4.76"
"16","2009","6","Madhya Pradesh","Chhatarpur","0.0","10.24","0.0","0.0","0.0","0.0","10.24"
"16","2010","6","Madhya Pradesh","Chhatarpur","0.0","11.87","0.0","0.0","0.0","0.0","11.87"
"16","2011","6","Madhya Pradesh","Chhatarpur","0.0","5.47","0.0","0.0","0.0","0.0","5.47"
"17","1990","6","Madhya Pradesh","Panna","12.0","44.4","4.0","0.0","0.0","0.0","59.4"
"17","1991","6","Madhya Pradesh","Panna","4.6","42.6","3.7","0.0","0.0","0.0","49.9"
"17","1992","6","Madhya Pradesh","Panna","12.0","27.0","1.2","0.0","0.0","0.0","39.2"
"17","1993","6","Madhya Pradesh","Panna","10.0","46.0","0.0","0.0","0.0","0.0","55.0"
"17","1994","6","Madhya Pradesh","Panna","14.5","50.1","3.5","0.0","0.0","0.0","67.1"
"17","1995","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","1996","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","1997","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","1998","6","Madhya Pradesh","Panna","21.8","55.8","0.1","0.0","0.0","0.0","76.7"
"17","1999","6","Madhya Pradesh","Panna","23.0","0.15","2.6","0.0","54.35","0.0","79.1"
"17","2000","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2001","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2002","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2003","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2004","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2005","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2006","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2007","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2008","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2009","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2010","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"17","2011","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18","1990","6","Madhya Pradesh","Rewa","67.0","93.1","8.0","0.0","0.0","0.0","167.1"
"18","1991","6","Madhya Pradesh","Rewa","30.5","95.0","5.0","0.0","0.0","0.0","129.5"
"18","1992","6","Madhya Pradesh","Rewa","52.2","98.0","6.4","0.0","0.0","0.0","155.6"
"18","1993","6","Madhya Pradesh","Rewa","40.0","101.0","0.0","0.0","0.0","0.0","140.0"
"18","1994","6","Madhya Pradesh","Rewa","72.8","108.7","5.0","0.0","0.0","0.0","185.5"
"18","1995","6","Madhya Pradesh","Rewa","18.33","43.56","0.11","0.03","0.01","0.0","62.04"
"18","1996","6","Madhya Pradesh","Rewa","9.53","36.25","0.01","0.02","0.0","0.0","45.81"
"18","1997","6","Madhya Pradesh","Rewa","9.72","39.2","0.0","0.02","0.0","0.0","48.94"
"18","1998","6","Madhya Pradesh","Rewa","91.3","125.1","2.1","0.0","0.0","0.0","217.5"
"18","1999","6","Madhya Pradesh","Rewa","92.0","0.0","1.5","0.0","126.0","0.0","218.5"
"18","2000","6","Madhya Pradesh","Rewa","12.5","35.85","0.0","0.0","0.0","0.0","48.34"
"18","2001","6","Madhya Pradesh","Rewa","17.64","36.57","0.0","0.0","0.0","0.0","54.21"
"18","2002","6","Madhya Pradesh","Rewa","22.84","35.46","0.0","0.0","0.0","0.0","58.3"
"18","2003","6","Madhya Pradesh","Rewa","31.19","43.65","0.0","0.0","0.0","0.0","74.84"
"18","2004","6","Madhya Pradesh","Rewa","33.0","64.14","0.0","0.0","0.0","0.0","97.14"
"18","2005","6","Madhya Pradesh","Rewa","37.56","65.0","0.0","0.0","0.0","0.0","102.55"
"18","2006","6","Madhya Pradesh","Rewa","28.55","45.08","0.0","0.0","0.0","0.0","73.64"
"18","2007","6","Madhya Pradesh","Rewa","12.83","39.54","0.0","0.0","0.0","0.0","52.37"
"18","2008","6","Madhya Pradesh","Rewa","19.82","39.51","0.0","0.0","0.0","0.0","59.33"
"18","2009","6","Madhya Pradesh","Rewa","11.13","39.64","0.0","0.0","0.0","0.0","50.77"
"18","2010","6","Madhya Pradesh","Rewa","9.81","41.01","0.0","0.0","0.0","0.0","50.82"
"18","2011","6","Madhya Pradesh","Rewa","8.98","47.28","0.0","0.0","0.0","0.0","56.25"
"19","1990","6","Madhya Pradesh","Sidhi","34.9","32.0","1.0","0.0","2.0","0.0","68.9"
"19","1991","6","Madhya Pradesh","Sidhi","29.7","28.5","3.1","0.0","0.0","0.0","60.3"
"19","1992","6","Madhya Pradesh","Sidhi","34.1","34.0","1.8","0.0","0.0","0.0","68.9"
"19","1993","6","Madhya Pradesh","Sidhi","25.0","35.9","0.0","0.0","0.0","0.0","59.9"
"19","1994","6","Madhya Pradesh","Sidhi","26.2","33.8","4.0","0.0","37.7","0.0","100.7"
"19","1995","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","1996","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","1997","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","1998","6","Madhya Pradesh","Sidhi","54.0","51.1","2.0","0.0","14.0","0.0","120.1"
"19","1999","6","Madhya Pradesh","Sidhi","56.57","30.37","3.25","0.0","51.89","0.0","141.08"
"19","2000","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2001","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2002","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2003","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2004","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2005","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2006","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2007","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2008","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2009","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2010","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"19","2011","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"20","1990","6","Madhya Pradesh","Satna","55.0","102.0","5.0","0.0","0.0","0.0","161.0"
"20","1991","6","Madhya Pradesh","Satna","41.2","70.0","2.0","0.0","0.0","0.0","112.2"
"20","1992","6","Madhya Pradesh","Satna","20.0","80.0","1.2","0.0","0.0","0.0","100.2"
"20","1993","6","Madhya Pradesh","Satna","15.0","108.0","0.0","0.0","0.0","0.0","122.0"
"20","1994","6","Madhya Pradesh","Satna","40.2","79.7","3.5","0.0","0.0","0.0","122.4"
"20","1995","6","Madhya Pradesh","Satna","6.09","95.15","0.07","0.0","0.01","0.0","101.32"
"20","1996","6","Madhya Pradesh","Satna","4.45","85.89","0.04","0.02","0.02","0.0","90.42"
"20","1997","6","Madhya Pradesh","Satna","4.83","68.63","0.04","0.0","0.01","0.0","73.51"
"20","1998","6","Madhya Pradesh","Satna","28.0","92.0","1.5","0.0","0.0","0.0","120.5"
"20","1999","6","Madhya Pradesh","Satna","67.37","0.31","1.21","0.0","98.0","0.0","165.89"
"20","2000","6","Madhya Pradesh","Satna","12.13","65.39","0.04","0.0","0.0","0.0","77.56"
"20","2001","6","Madhya Pradesh","Satna","9.09","59.57","0.01","0.0","0.05","0.0","68.71"
"20","2002","6","Madhya Pradesh","Satna","12.91","61.18","0.01","0.0","0.01","0.0","74.1"
"20","2003","6","Madhya Pradesh","Satna","18.88","68.23","0.04","0.0","0.22","0.0","87.36"
"20","2004","6","Madhya Pradesh","Satna","18.96","67.27","0.06","0.0","0.16","0.0","86.45"
"20","2005","6","Madhya Pradesh","Satna","22.92","67.31","0.01","0.0","0.29","0.0","90.54"
"20","2006","6","Madhya Pradesh","Satna","32.05","73.03","0.04","0.0","0.01","0.0","105.13"
"20","2007","6","Madhya Pradesh","Satna","24.46","64.65","0.08","0.0","0.34","0.0","89.53"
"20","2008","6","Madhya Pradesh","Satna","29.32","55.35","0.0","0.0","0.01","0.0","84.69"
"20","2009","6","Madhya Pradesh","Satna","25.95","56.63","0.06","0.0","0.04","0.0","82.69"
"20","2010","6","Madhya Pradesh","Satna","32.16","63.84","0.02","0.0","0.03","0.0","96.04"
"20","2011","6","Madhya Pradesh","Satna","47.35","76.48","0.02","0.0","0.03","0.0","123.87"
"21","1990","6","Madhya Pradesh","Shahdol","60.0","25.0","0.8","0.0","2.0","0.0","86.8"
"21","1991","6","Madhya Pradesh","Shahdol","69.5","21.4","0.8","0.0","0.0","0.0","90.7"
"21","1992","6","Madhya Pradesh","Shahdol","70.0","22.1","0.7","0.0","0.0","0.0","91.8"
"21","1993","6","Madhya Pradesh","Shahdol","60.0","30.0","0.0","0.0","0.0","0.0","89.0"
"21","1994","6","Madhya Pradesh","Shahdol","62.0","28.0","0.0","0.0","0.0","0.0","89.0"
"21","1995","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","1996","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","1997","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","1998","6","Madhya Pradesh","Shahdol","85.0","46.5","0.0","0.0","0.0","0.0","130.5"
"21","1999","6","Madhya Pradesh","Shahdol","55.0","10.0","0.0","0.0","30.0","0.0","94.0"
"21","2000","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2001","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2002","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2003","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2004","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2005","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2006","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2007","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2008","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2009","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2010","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"21","2011","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","1990","6","Madhya Pradesh","Gwalior","10.0","96.8","18.6","0.0","0.1","0.0","124.5"
"22","1991","6","Madhya Pradesh","Gwalior","14.6","66.0","6.0","0.0","0.1","0.0","85.7"
"22","1992","6","Madhya Pradesh","Gwalior","14.5","96.5","7.5","0.0","0.0","0.0","117.5"
"22","1993","6","Madhya Pradesh","Gwalior","4.8","88.0","10.2","0.0","0.0","0.0","102.0"
"22","1994","6","Madhya Pradesh","Gwalior","0.0","95.4","6.9","0.0","0.0","0.0","101.3"
"22","1995","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","1996","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","1997","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","1998","6","Madhya Pradesh","Gwalior","22.5","92.5","6.5","0.0","0.0","0.0","120.5"
"22","1999","6","Madhya Pradesh","Gwalior","30.0","0.05","0.8","0.0","94.0","0.0","123.85"
"22","2000","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2001","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2002","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2003","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2004","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2005","6","Madhya Pradesh","Gwalior","0.08","0.0","0.0","0.0","0.0","0.0","0.08"
"22","2006","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2007","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2008","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2009","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2010","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"22","2011","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","1990","6","Madhya Pradesh","Shivpuri","4.9","90.2","26.2","0.0","15.1","0.0","135.4"
"23","1991","6","Madhya Pradesh","Shivpuri","2.6","88.2","10.1","0.0","15.1","0.0","115.0"
"23","1992","6","Madhya Pradesh","Shivpuri","1.6","90.5","20.4","0.0","13.0","0.0","124.5"
"23","1993","6","Madhya Pradesh","Shivpuri","2.7","101.4","22.3","0.0","13.6","0.0","139.0"
"23","1994","6","Madhya Pradesh","Shivpuri","0.0","90.5","30.7","0.0","16.5","0.0","136.7"
"23","1995","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","1996","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","1997","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","1998","6","Madhya Pradesh","Shivpuri","2.1","106.7","10.0","0.0","10.5","0.0","128.3"
"23","1999","6","Madhya Pradesh","Shivpuri","2.6","13.5","12.1","0.0","111.3","0.0","138.5"
"23","2000","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2001","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2002","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2003","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2004","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2005","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2006","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2007","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2008","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2009","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2010","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"23","2011","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"24","1990","6","Madhya Pradesh","Guna","1.1","118.1","42.7","0.0","8.1","0.0","169.0"
"24","1991","6","Madhya Pradesh","Guna","0.0","132.5","16.9","0.0","8.1","0.0","156.5"
"24","1992","6","Madhya Pradesh","Guna","0.0","109.2","17.9","0.0","5.9","0.0","132.0"
"24","1993","6","Madhya Pradesh","Guna","0.0","140.0","25.7","0.0","8.0","0.0","172.7"
"24","1994","6","Madhya Pradesh","Guna","0.0","16.7","25.0","0.0","10.0","0.0","50.7"
"24","1995","6","Madhya Pradesh","Guna","0.34","41.3","0.15","0.0","0.01","0.0","41.8"
"24","1996","6","Madhya Pradesh","Guna","0.01","44.82","0.05","0.0","0.32","0.0","45.21"
"24","1997","6","Madhya Pradesh","Guna","0.0","46.81","0.04","0.0","0.61","0.0","47.46"
"24","1998","6","Madhya Pradesh","Guna","0.0","84.0","32.8","0.0","12.5","0.0","128.3"
"24","1999","6","Madhya Pradesh","Guna","0.1","1.5","20.0","0.0","114.08","0.0","134.68"
"24","2000","6","Madhya Pradesh","Guna","0.0","56.72","0.21","0.0","0.27","0.0","57.2"
"24","2001","6","Madhya Pradesh","Guna","0.0","62.89","0.0","0.0","0.0","0.0","62.89"
"24","2002","6","Madhya Pradesh","Guna","0.0","29.88","0.0","0.0","0.0","0.0","29.88"
"24","2003","6","Madhya Pradesh","Guna","0.0","33.48","0.0","0.0","0.0","0.0","33.48"
"24","2004","6","Madhya Pradesh","Guna","0.0","37.78","0.0","0.0","0.0","0.0","37.78"
"24","2005","6","Madhya Pradesh","Guna","0.0","34.14","0.0","0.0","0.0","0.0","34.14"
"24","2006","6","Madhya Pradesh","Guna","0.0","49.25","0.0","0.0","0.0","0.0","49.25"
"24","2007","6","Madhya Pradesh","Guna","0.0","35.83","0.0","0.0","0.0","0.0","35.83"
"24","2008","6","Madhya Pradesh","Guna","0.0","44.67","0.0","0.0","0.0","0.0","44.67"
"24","2009","6","Madhya Pradesh","Guna","0.0","47.65","0.0","0.0","0.0","0.0","47.65"
"24","2010","6","Madhya Pradesh","Guna","0.0","37.96","0.0","0.0","0.0","0.0","37.96"
"24","2011","6","Madhya Pradesh","Guna","0.0","61.52","0.0","0.0","0.0","0.0","61.52"
"25","1990","6","Madhya Pradesh","Datia","0.6","40.4","3.6","0.0","0.0","0.0","43.6"
"25","1991","6","Madhya Pradesh","Datia","0.0","42.1","1.5","0.0","0.0","0.0","42.6"
"25","1992","6","Madhya Pradesh","Datia","0.0","45.2","4.1","0.0","0.0","0.0","48.3"
"25","1993","6","Madhya Pradesh","Datia","0.0","45.2","4.2","0.0","0.0","0.0","48.4"
"25","1994","6","Madhya Pradesh","Datia","0.0","45.5","3.7","0.0","0.0","0.0","48.2"
"25","1995","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","1996","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","1997","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","1998","6","Madhya Pradesh","Datia","0.0","66.2","3.5","0.0","0.0","0.0","68.7"
"25","1999","6","Madhya Pradesh","Datia","1.02","0.6","4.16","0.0","7.15","0.0","11.93"
"25","2000","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2001","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2002","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2003","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2004","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2005","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2006","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2007","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2008","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2009","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2010","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"25","2011","6","Madhya Pradesh","Datia","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","1990","6","Madhya Pradesh","Morena","1.8","90.0","6.0","26.0","0.0","0.0","122.8"
"26","1991","6","Madhya Pradesh","Morena","4.0","93.6","3.0","35.0","0.0","0.0","134.6"
"26","1992","6","Madhya Pradesh","Morena","4.5","95.0","9.0","45.0","0.0","0.0","152.5"
"26","1993","6","Madhya Pradesh","Morena","2.0","84.0","4.0","50.0","0.0","0.0","139.0"
"26","1994","6","Madhya Pradesh","Morena","2.8","98.0","7.4","60.5","0.0","0.0","167.7"
"26","1995","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","1996","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","1997","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","1998","6","Madhya Pradesh","Morena","1.6","70.5","1.2","50.2","0.0","0.0","122.5"
"26","1999","6","Madhya Pradesh","Morena","1.5","0.0","1.3","57.0","74.4","0.0","133.2"
"26","2000","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2001","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2002","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2003","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2004","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2005","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2006","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2007","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2008","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2009","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2010","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"26","2011","6","Madhya Pradesh","Morena","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"27","1990","6","Madhya Pradesh","Bhind","2.0","85.0","8.8","9.0","0.0","0.0","103.8"
"27","1991","6","Madhya Pradesh","Bhind","11.0","76.0","8.0","10.0","0.0","0.0","104.0"
"27","1992","6","Madhya Pradesh","Bhind","11.2","85.2","12.0","11.0","0.0","0.0","118.4"
"27","1993","6","Madhya Pradesh","Bhind","9.5","85.0","12.0","12.0","0.0","0.0","117.5"
"27","1994","6","Madhya Pradesh","Bhind","8.2","70.0","10.0","16.5","0.0","0.0","103.7"
"27","1995","6","Madhya Pradesh","Bhind","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"27","1996","6","Madhya Pradesh","Bhind","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"27","1997","6","Madhya Pradesh","Bhind","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"27","1998","6","Madhya Pradesh","Bhind","0.0","80.0","0.0","0.0","0.0","0.0","79.0"
