"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"240","1990","16","Uttarakhand","Chamoli","839.7","519.36","163.15","17.01","32.19","20.73","0.61","-0.91","45.37","71.52","157.64"
"240","1991","16","Uttarakhand","Chamoli","839.7","519.36","165.84","17.31","32.73","21.08","0.63","-0.91","40.88","63.28","154.79"
"240","1992","16","Uttarakhand","Chamoli","839.7","519.36","163.61","17.06","32.28","20.79","0.61","-0.91","44.61","69.09","154.88"
"240","1993","16","Uttarakhand","Chamoli","840.38","520.04","163.88","17.09","32.34","20.82","0.61","-0.91","44.16","69.14","156.57"
"240","1994","16","Uttarakhand","Chamoli","840.38","520.04","162.19","16.9","32.0","20.6","0.6","-0.91","46.98","71.57","152.34"
"240","1995","16","Uttarakhand","Chamoli","840.38","520.04","161.44","16.82","31.84","20.5","0.59","-0.91","48.24","72.13","149.52"
"240","1996","16","Uttarakhand","Chamoli","882.89","562.55","164.64","17.17","32.49","20.92","0.62","-0.91","42.89","65.66","153.09"
"240","1997","16","Uttarakhand","Chamoli","846.08","525.73","162.93","16.99","32.15","55.84","0.61","0.7","45.04","68.45","151.98"
"240","1998","16","Uttarakhand","Chamoli","847.08","526.73","161.13","17.68","32.58","21.32","1.58","0.09","51.42","80.12","155.81"
"240","1999","16","Uttarakhand","Chamoli","886.67","566.32","160.44","17.6","32.44","21.23","1.58","0.09","52.58","80.1","152.34"
"240","2000","16","Uttarakhand","Chamoli","1083.31","686.0","165.78","11.0","56.14","53.89","1.75","1.0","55.42","85.55","154.37"
"240","2001","16","Uttarakhand","Chamoli","1083.0","686.0","166.63","11.53","56.62","54.73","2.35","1.66","50.08","77.21","154.17"
"240","2002","16","Uttarakhand","Chamoli","1083.0","686.0","166.42","11.37","56.58","54.52","2.41","1.73","50.66","79.02","155.98"
"240","2003","16","Uttarakhand","Chamoli","1083.0","686.0","165.82","11.03","56.08","53.93","1.9","1.02","54.6","83.27","152.51"
"240","2004","16","Uttarakhand","Chamoli","1083.0","686.0","165.84","11.02","56.13","54.12","1.78","1.18","54.85","84.21","153.53"
"240","2005","16","Uttarakhand","Chamoli","1083.0","686.0","166.2","11.3","54.19","56.78","1.79","2.48","52.08","73.46","141.05"
"240","2006","16","Uttarakhand","Chamoli","1083.0","686.0","165.75","11.67","53.88","53.74","1.85","2.36","52.03","79.28","152.37"
"240","2007","16","Uttarakhand","Chamoli","1014.8","686.47","148.42","13.77","63.79","32.51","1.38","0.82","52.59","81.72","155.39"
"240","2008","16","Uttarakhand","Chamoli","1014.8","686.47","148.38","13.76","63.79","32.49","1.07","0.51","53.33","80.59","151.12"
"240","2009","16","Uttarakhand","Chamoli","944.8","686.47","77.99","64.67","12.95","32.48","0.98","1.18","52.65","79.42","150.85"
"240","2010","16","Uttarakhand","Chamoli","944.8","686.47","78.0","64.68","11.75","32.49","0.23","0.25","55.4","85.69","154.68"
"240","2011","16","Uttarakhand","Chamoli","991.8","686.47","78.0","64.69","11.8","32.49","0.39","4.41","50.98","77.67","152.35"
"240","2012","16","Uttarakhand","Chamoli","946.8","686.47","80.88","66.17","13.82","29.9","1.89","0.63","52.81","82.16","155.58"
"240","2013","16","Uttarakhand","Chamoli","946.8","686.47","80.88","66.17","13.82","29.9","1.99","1.07","52.28","78.73","150.59"
"240","2014","16","Uttarakhand","Chamoli","946.8","686.47","80.88","66.2","13.81","29.9","1.99","1.18","52.16","78.16","149.85"
"240","2015","16","Uttarakhand","Chamoli","946.8","686.47","80.88","66.2","13.61","29.9","1.12","0.16","54.25","78.82","145.29"
"240","2016","16","Uttarakhand","Chamoli","1086.56","686.47","80.87","66.22","13.63","29.9","1.1","0.48","53.92","80.32","148.96"
"240","2017","16","Uttarakhand","Chamoli","1087.18","686.47","99.24","22.27","14.19","50.26","1.09","0.85","54.11","80.47","148.72"
"240","2018","16","Uttarakhand","Chamoli","1086.56","686.47","99.24","66.2","14.25","50.26","1.16","3.64","50.58","78.53","155.26"
"240","2019","16","Uttarakhand","Chamoli","1086.56","686.47","99.24","66.53","14.82","50.26","0.88","4.66","49.22","76.4","155.2"
"240","2020","16","Uttarakhand","Chamoli","1086.56","686.47","99.24","66.58","14.8","50.26","1.74","4.09","49.66","76.66","154.37"
"241","1966","16","Uttarakhand","Uttar Kashi","1165.5","657.1","371.0","0.0","0.0","0.0","0.0","0.4","-1.0","-1.0","-1.0"
"241","1967","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1968","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1969","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1970","16","Uttarakhand","Uttar Kashi","747.4","704.5","2.6","0.0","0.0","0.0","0.0","0.3","25.3","41.9","165.61"
"241","1971","16","Uttarakhand","Uttar Kashi","747.5","704.6","2.6","0.0","0.0","0.0","0.0","0.3","25.3","42.7","168.77"
"241","1972","16","Uttarakhand","Uttar Kashi","747.6","704.7","2.6","0.0","0.0","0.0","0.0","0.3","25.3","43.4","171.54"
"241","1973","16","Uttarakhand","Uttar Kashi","774.6","707.5","3.8","1.9","6.3","11.6","0.5","0.5","32.0","45.9","143.44"
"241","1974","16","Uttarakhand","Uttar Kashi","801.5","710.3","5.0","3.7","12.6","23.1","0.9","0.8","38.8","48.3","124.48"
"241","1975","16","Uttarakhand","Uttar Kashi","793.0","710.6","5.0","3.7","13.0","23.1","0.9","0.8","30.0","45.9","153.0"
"241","1976","16","Uttarakhand","Uttar Kashi","798.1","710.6","5.0","3.7","13.0","23.1","0.9","0.8","35.1","49.6","141.31"
"241","1977","16","Uttarakhand","Uttar Kashi","794.5","710.6","5.0","3.7","12.6","23.1","0.9","0.8","31.5","46.5","147.62"
"241","1978","16","Uttarakhand","Uttar Kashi","802.3","710.3","6.2","4.0","24.3","19.8","1.4","1.1","32.2","47.2","146.58"
"241","1979","16","Uttarakhand","Uttar Kashi","801.6","710.3","6.2","4.0","24.3","19.8","1.4","1.1","31.6","47.3","149.68"
"241","1980","16","Uttarakhand","Uttar Kashi","803.7","710.3","6.2","4.0","24.3","19.8","1.4","1.1","33.6","53.1","158.04"
"241","1981","16","Uttarakhand","Uttar Kashi","797.7","710.3","6.2","4.0","24.3","19.8","1.4","1.1","27.6","43.0","155.8"
"241","1982","16","Uttarakhand","Uttar Kashi","803.5","710.3","6.2","4.0","24.3","19.8","1.4","1.1","33.4","50.9","152.4"
"241","1983","16","Uttarakhand","Uttar Kashi","796.4","710.3","6.2","4.0","24.3","19.8","1.4","1.1","26.3","42.1","160.08"
"241","1984","16","Uttarakhand","Uttar Kashi","800.8","710.3","18.0","4.1","12.2","14.3","2.5","0.4","31.6","46.0","145.57"
"241","1985","16","Uttarakhand","Uttar Kashi","804.8","710.2","18.0","4.1","12.2","14.3","2.5","0.4","35.6","52.5","147.47"
"241","1986","16","Uttarakhand","Uttar Kashi","802.3","710.3","18.0","4.1","12.2","14.3","2.5","0.4","33.1","50.9","153.78"
"241","1987","16","Uttarakhand","Uttar Kashi","801.0","710.3","18.0","4.1","12.2","14.3","2.5","0.4","31.8","48.7","153.14"
"241","1988","16","Uttarakhand","Uttar Kashi","802.5","710.3","18.0","4.1","12.2","14.3","2.5","0.4","33.3","49.8","149.55"
"241","1989","16","Uttarakhand","Uttar Kashi","801.6","710.3","19.2","6.6","8.7","13.3","3.7","0.0","32.6","49.8","152.76"
"241","1990","16","Uttarakhand","Uttar Kashi","801.62","710.28","20.36","6.97","9.19","14.08","3.91","0.04","29.06","45.22","155.61"
"241","1991","16","Uttarakhand","Uttar Kashi","801.62","710.28","19.52","6.68","8.81","13.5","3.75","0.04","31.65","48.16","152.16"
"241","1992","16","Uttarakhand","Uttar Kashi","801.62","710.28","20.14","6.9","9.1","13.93","3.87","0.04","29.73","44.67","150.25"
"241","1993","16","Uttarakhand","Uttar Kashi","817.63","726.29","20.21","6.92","9.13","13.98","3.89","0.04","29.52","46.26","156.71"
"241","1994","16","Uttarakhand","Uttar Kashi","817.63","726.29","18.64","6.38","8.42","12.89","3.58","0.04","34.33","51.69","150.57"
"241","1995","16","Uttarakhand","Uttar Kashi","802.18","710.84","20.7","7.09","9.35","14.31","3.98","0.05","28.02","43.45","155.07"
"241","1996","16","Uttarakhand","Uttar Kashi","817.63","726.29","19.87","6.81","8.97","13.74","3.82","0.04","30.55","46.64","152.67"
"241","1997","16","Uttarakhand","Uttar Kashi","817.63","726.29","20.8","7.12","9.39","22.27","4.0","4.04","27.71","44.3","159.87"
"241","1998","16","Uttarakhand","Uttar Kashi","817.63","726.29","19.74","6.76","8.91","13.65","3.79","0.04","30.98","48.77","157.42"
"241","1999","16","Uttarakhand","Uttar Kashi","802.18","710.84","21.15","7.24","9.55","14.63","4.06","0.05","26.65","41.06","154.07"
"241","2000","16","Uttarakhand","Uttar Kashi","812.41","721.66","37.59","5.21","2.17","8.18","2.75","1.24","29.11","45.01","154.62"
"241","2001","16","Uttarakhand","Uttar Kashi","812.42","721.66","37.12","4.95","2.07","8.03","2.23","0.67","31.71","48.22","152.07"
"241","2002","16","Uttarakhand","Uttar Kashi","812.42","721.66","37.76","5.38","2.28","8.46","3.1","1.54","27.39","42.97","156.88"
"241","2003","16","Uttarakhand","Uttar Kashi","812.41","721.66","37.67","5.29","2.28","8.27","2.72","1.08","28.95","44.9","155.09"
"241","2004","16","Uttarakhand","Uttar Kashi","812.42","721.66","37.57","5.23","2.34","8.28","3.24","2.35","27.36","41.74","152.56"
"241","2005","16","Uttarakhand","Uttar Kashi","812.41","721.66","37.57","5.19","2.28","8.27","1.62","0.56","30.82","47.49","154.09"
"241","2006","16","Uttarakhand","Uttar Kashi","812.41","721.66","37.99","5.37","2.77","6.11","1.47","0.75","31.95","48.37","151.39"
"241","2007","16","Uttarakhand","Uttar Kashi","812.69","721.66","39.45","5.47","2.86","5.31","2.04","0.75","30.64","46.64","152.22"
"241","2008","16","Uttarakhand","Uttar Kashi","812.69","721.66","39.45","5.47","2.86","5.31","1.94","0.73","30.76","44.72","145.38"
"241","2009","16","Uttarakhand","Uttar Kashi","812.69","721.66","39.47","5.48","2.93","5.31","2.56","1.08","29.69","44.55","150.05"
"241","2010","16","Uttarakhand","Uttar Kashi","812.69","721.66","39.46","5.48","2.92","5.31","2.24","0.79","30.32","44.88","148.02"
"241","2011","16","Uttarakhand","Uttar Kashi","812.69","721.66","39.46","5.49","2.94","5.31","2.79","1.19","29.33","42.15","143.71"
"241","2012","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.4","5.92","2.33","4.55","2.79","1.29","29.28","41.52","141.8"
"241","2013","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.4","5.93","2.37","4.55","2.86","1.84","28.62","39.62","138.43"
"241","2014","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.4","5.93","2.37","4.55","2.87","1.94","28.51","40.45","141.88"
"241","2015","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.4","5.93","2.38","4.55","2.47","0.57","30.25","42.18","139.44"
"241","2016","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.4","5.94","2.42","4.55","2.51","0.83","29.93","41.1","137.32"
"241","2017","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.95","5.98","2.41","4.35","1.8","0.56","30.6","42.28","138.17"
"241","2018","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.95","5.92","2.51","4.34","1.95","2.01","28.89","41.01","141.95"
"241","2019","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.95","5.93","2.53","4.34","1.9","2.19","28.73","40.76","141.86"
"241","2020","16","Uttarakhand","Uttar Kashi","812.69","721.66","40.94","5.93","2.75","4.34","1.64","2.12","28.85","40.91","141.81"
"242","1966","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1967","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1968","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1969","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1970","16","Uttarakhand","Tehri Garhwal","446.6","269.6","32.1","0.0","0.0","0.0","0.0","0.0","79.2","128.7","162.5"
"242","1971","16","Uttarakhand","Tehri Garhwal","473.9","296.8","32.1","0.0","0.0","0.0","0.0","0.0","79.2","131.1","165.53"
"242","1972","16","Uttarakhand","Tehri Garhwal","501.1","324.0","32.1","0.0","0.0","0.0","0.0","0.0","79.2","133.5","168.56"
"242","1973","16","Uttarakhand","Tehri Garhwal","516.9","340.3","24.5","3.6","27.0","7.3","0.9","1.3","77.6","127.6","164.43"
"242","1974","16","Uttarakhand","Tehri Garhwal","532.7","356.6","16.9","7.2","54.0","14.7","1.7","2.7","76.0","121.6","160.0"
"242","1975","16","Uttarakhand","Tehri Garhwal","529.7","356.6","16.9","7.2","54.0","14.7","1.7","2.7","73.0","120.5","165.07"
"242","1976","16","Uttarakhand","Tehri Garhwal","531.6","356.6","16.9","7.2","54.0","14.7","1.7","2.7","75.0","119.5","159.33"
"242","1977","16","Uttarakhand","Tehri Garhwal","530.2","356.5","16.9","7.2","54.0","14.7","1.7","2.7","73.6","119.7","162.64"
"242","1978","16","Uttarakhand","Tehri Garhwal","533.4","356.5","8.0","8.0","64.8","14.6","2.8","2.9","75.2","116.7","155.19"
"242","1979","16","Uttarakhand","Tehri Garhwal","571.8","397.2","8.0","8.0","64.8","14.6","2.8","2.9","72.9","116.2","159.4"
"242","1980","16","Uttarakhand","Tehri Garhwal","574.5","397.2","8.0","8.0","64.8","14.6","2.8","2.9","75.6","123.6","163.49"
"242","1981","16","Uttarakhand","Tehri Garhwal","572.9","397.2","8.0","8.0","64.8","14.6","2.8","2.9","74.0","120.7","163.11"
"242","1982","16","Uttarakhand","Tehri Garhwal","569.0","397.3","8.0","8.0","64.8","14.6","2.8","2.9","70.0","113.2","161.71"
"242","1983","16","Uttarakhand","Tehri Garhwal","572.5","397.3","8.0","8.0","64.8","14.6","2.8","2.9","73.5","113.0","153.74"
"242","1984","16","Uttarakhand","Tehri Garhwal","576.1","397.3","10.8","7.5","67.4","13.1","5.1","0.9","73.7","118.9","161.33"
"242","1985","16","Uttarakhand","Tehri Garhwal","568.0","397.3","10.8","7.5","67.4","13.1","5.1","0.9","65.6","106.6","162.5"
"242","1986","16","Uttarakhand","Tehri Garhwal","571.7","397.2","10.8","7.5","67.4","13.1","5.1","0.9","69.4","112.8","162.54"
"242","1987","16","Uttarakhand","Tehri Garhwal","575.8","397.2","10.8","7.5","67.4","13.1","5.1","0.9","73.5","119.5","162.59"
"242","1988","16","Uttarakhand","Tehri Garhwal","574.6","397.2","10.8","7.5","67.4","13.1","5.1","0.9","72.3","118.1","163.35"
"242","1989","16","Uttarakhand","Tehri Garhwal","574.5","397.2","12.3","11.0","73.1","2.9","8.4","0.1","69.6","112.3","161.35"
"242","1990","16","Uttarakhand","Tehri Garhwal","574.54","397.2","11.98","10.79","71.37","2.79","8.23","0.06","72.1","118.78","164.74"
"242","1991","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.25","11.04","72.97","2.86","8.41","0.06","69.74","114.63","164.37"
"242","1992","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.06","10.87","71.87","2.81","8.28","0.06","71.37","113.7","159.31"
"242","1993","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.01","10.82","71.57","2.8","8.25","0.06","71.81","111.03","154.62"
"242","1994","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.06","10.87","71.85","2.81","8.28","0.06","71.4","115.26","161.43"
"242","1995","16","Uttarakhand","Tehri Garhwal","583.23","405.89","12.18","10.97","72.56","2.84","8.36","0.06","70.35","112.7","160.2"
"242","1996","16","Uttarakhand","Tehri Garhwal","536.55","359.21","12.55","11.31","74.77","2.93","8.62","0.06","67.1","107.38","160.03"
"242","1997","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.48","11.25","74.36","2.93","8.57","8.63","67.69","105.95","156.52"
"242","1998","16","Uttarakhand","Tehri Garhwal","574.54","397.2","12.93","11.65","77.01","3.02","8.87","0.06","63.78","103.45","162.2"
"242","1999","16","Uttarakhand","Tehri Garhwal","545.24","367.9","13.18","11.87","78.52","3.07","9.05","0.06","61.57","97.12","157.74"
"242","2000","16","Uttarakhand","Tehri Garhwal","485.77","322.05","4.79","4.89","77.06","0.58","5.69","6.6","63.84","102.13","159.98"
"242","2001","16","Uttarakhand","Tehri Garhwal","485.76","322.05","5.77","5.6","78.85","0.65","6.53","8.19","57.49","89.73","156.08"
"242","2002","16","Uttarakhand","Tehri Garhwal","485.77","322.05","5.84","5.68","78.37","0.54","6.97","8.74","56.21","87.61","155.86"
"242","2003","16","Uttarakhand","Tehri Garhwal","485.77","322.05","5.27","5.28","77.86","0.59","6.62","7.44","60.44","95.47","157.96"
"242","2004","16","Uttarakhand","Tehri Garhwal","485.77","322.05","5.47","5.3","78.12","0.59","5.78","7.06","61.26","99.24","162.0"
"242","2005","16","Uttarakhand","Tehri Garhwal","485.77","322.05","6.01","5.35","78.17","0.59","6.28","8.06","59.12","90.96","153.86"
"242","2006","16","Uttarakhand","Tehri Garhwal","485.77","322.05","6.07","6.2","77.84","0.6","4.85","7.85","58.47","89.05","152.3"
"242","2007","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.57","7.18","78.19","0.48","7.67","4.04","58.82","90.6","154.03"
"242","2008","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.57","7.18","78.01","0.48","5.67","3.54","61.54","96.93","157.51"
"242","2009","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.58","7.38","78.52","0.48","7.27","3.99","58.57","81.07","138.42"
"242","2010","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.6","7.59","78.85","0.48","8.67","7.09","53.48","79.16","148.02"
"242","2011","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.6","7.61","78.87","0.48","7.58","7.09","54.53","82.2","150.74"
"242","2012","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.89","7.07","73.98","0.22","8.56","9.31","54.41","82.91","152.38"
"242","2013","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.89","7.07","73.98","0.22","8.57","9.43","54.28","77.67","143.09"
"242","2014","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.89","7.07","73.99","0.22","8.57","9.1","54.6","82.22","150.59"
"242","2015","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.89","7.08","74.0","0.22","8.71","9.74","53.81","81.1","150.72"
"242","2016","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.88","7.09","74.08","0.22","8.86","10.31","52.99","78.92","148.93"
"242","2017","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.79","7.14","74.17","0.03","8.95","11.42","51.63","76.99","149.12"
"242","2018","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.79","7.07","74.86","0.03","8.97","11.65","50.66","73.29","144.68"
"242","2019","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.79","7.07","74.98","0.03","9.01","12.01","50.15","71.56","142.69"
"242","2020","16","Uttarakhand","Tehri Garhwal","485.52","321.56","5.79","7.07","76.92","0.03","9.64","12.51","47.07","66.77","141.86"
"243","1966","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1967","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1968","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1969","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1970","16","Uttarakhand","Garhwal","697.2","460.8","88.9","0.0","0.0","0.0","0.0","6.6","98.4","172.2","175.0"
"243","1971","16","Uttarakhand","Garhwal","691.2","454.8","88.9","0.0","0.0","0.0","0.0","6.6","98.4","175.2","178.05"
"243","1972","16","Uttarakhand","Garhwal","685.1","448.7","88.9","0.0","0.0","0.0","0.0","6.6","98.4","178.1","181.0"
"243","1973","16","Uttarakhand","Garhwal","691.5","464.4","53.6","5.8","12.5","11.6","1.7","5.8","101.7","175.2","172.27"
"243","1974","16","Uttarakhand","Garhwal","697.9","480.0","18.3","11.7","25.1","23.2","3.4","5.1","105.0","172.3","164.1"
"243","1975","16","Uttarakhand","Garhwal","680.5","477.2","18.3","11.7","25.1","23.2","3.4","5.1","90.4","158.9","175.77"
"243","1976","16","Uttarakhand","Garhwal","683.2","461.8","18.3","11.7","25.1","23.2","3.4","5.1","108.5","167.4","154.29"
"243","1977","16","Uttarakhand","Garhwal","689.7","465.7","18.3","11.7","25.1","23.2","3.4","5.1","111.1","170.3","153.29"
"243","1978","16","Uttarakhand","Garhwal","728.0","465.7","25.3","13.8","34.9","31.5","6.8","3.4","99.6","148.2","148.8"
"243","1979","16","Uttarakhand","Garhwal","723.0","455.6","25.3","13.8","34.9","31.5","6.8","3.4","104.8","157.2","150.0"
"243","1980","16","Uttarakhand","Garhwal","720.6","455.6","25.3","13.8","34.9","31.5","6.8","3.4","102.4","152.6","149.02"
"243","1981","16","Uttarakhand","Garhwal","720.4","455.6","25.3","13.8","34.9","31.5","6.8","3.4","102.1","152.8","149.66"
"243","1982","16","Uttarakhand","Garhwal","720.2","455.4","25.3","13.8","34.9","31.5","6.8","3.4","102.1","154.6","151.42"
"243","1983","16","Uttarakhand","Garhwal","712.0","455.4","25.3","13.8","34.9","31.5","6.8","3.4","94.0","142.1","151.17"
"243","1984","16","Uttarakhand","Garhwal","742.8","455.4","29.2","16.5","36.2","41.5","11.3","1.8","98.8","148.4","150.2"
"243","1985","16","Uttarakhand","Garhwal","742.4","455.0","29.2","16.5","36.2","41.5","11.3","1.8","98.8","150.7","152.53"
"243","1986","16","Uttarakhand","Garhwal","742.6","455.2","29.2","16.5","36.2","41.5","11.3","1.8","98.8","170.1","172.17"
"243","1987","16","Uttarakhand","Garhwal","733.4","450.0","29.2","16.5","36.2","41.5","11.3","1.8","94.8","144.5","152.43"
"243","1988","16","Uttarakhand","Garhwal","739.9","450.0","29.2","16.5","36.2","41.5","11.3","1.8","101.3","154.9","152.91"
"243","1989","16","Uttarakhand","Garhwal","758.0","449.6","33.1","16.9","43.0","41.9","17.3","0.1","96.5","147.3","152.64"
"243","1990","16","Uttarakhand","Garhwal","757.99","449.6","33.97","17.36","44.04","42.96","17.7","0.15","91.14","137.72","151.11"
"243","1991","16","Uttarakhand","Garhwal","759.56","451.18","34.76","17.76","45.06","43.95","18.11","0.15","86.1","133.05","154.53"
"243","1992","16","Uttarakhand","Garhwal","758.71","450.32","35.04","17.9","45.42","44.31","18.26","0.15","84.31","131.0","155.38"
"243","1993","16","Uttarakhand","Garhwal","759.65","451.26","34.18","17.47","44.31","43.22","17.81","0.15","89.79","138.79","154.57"
"243","1994","16","Uttarakhand","Garhwal","759.66","451.27","34.32","17.53","44.48","43.4","17.88","0.15","88.93","140.26","157.72"
"243","1995","16","Uttarakhand","Garhwal","759.65","451.27","33.93","17.34","43.99","42.91","17.68","0.14","91.37","142.0","155.41"
"243","1996","16","Uttarakhand","Garhwal","753.29","444.9","34.55","17.66","44.79","43.69","18.0","0.15","87.42","135.83","155.38"
"243","1997","16","Uttarakhand","Garhwal","752.73","444.34","34.92","17.84","45.27","106.95","18.19","18.34","85.07","131.42","154.48"
"243","1998","16","Uttarakhand","Garhwal","752.73","444.34","32.78","16.75","42.49","41.45","17.08","0.14","98.77","151.01","152.89"
"243","1999","16","Uttarakhand","Garhwal","752.36","443.98","35.58","18.18","46.13","45.0","18.54","0.15","80.82","125.31","155.05"
"243","2000","16","Uttarakhand","Garhwal","672.76","385.1","36.75","16.04","37.83","35.94","19.05","7.89","76.8","118.36","154.11"
"243","2001","16","Uttarakhand","Garhwal","672.77","385.1","36.03","15.42","37.86","35.25","17.75","5.78","83.59","127.15","152.11"
"243","2002","16","Uttarakhand","Garhwal","672.77","385.1","35.53","15.4","37.83","35.24","17.66","6.87","83.66","127.67","152.61"
"243","2003","16","Uttarakhand","Garhwal","672.85","385.1","35.51","15.3","38.0","35.18","17.98","7.02","82.88","127.71","154.09"
"243","2004","16","Uttarakhand","Garhwal","672.85","385.1","35.84","15.47","38.45","35.18","18.25","7.83","80.68","123.52","153.1"
"243","2005","16","Uttarakhand","Garhwal","673.43","385.1","36.01","15.79","38.13","35.13","18.3","7.72","81.49","124.67","152.99"
"243","2006","16","Uttarakhand","Garhwal","673.43","385.1","34.68","15.9","34.72","35.13","20.07","6.08","83.15","124.17","149.33"
"243","2007","16","Uttarakhand","Garhwal","669.06","385.09","33.31","15.91","31.98","34.31","21.95","6.18","80.96","116.37","143.74"
"243","2008","16","Uttarakhand","Garhwal","669.06","385.09","33.33","15.93","32.08","34.31","21.95","8.68","78.22","110.81","141.66"
"243","2009","16","Uttarakhand","Garhwal","669.06","385.09","33.4","15.97","35.9","34.31","27.07","2.03","76.28","105.58","138.41"
"243","2010","16","Uttarakhand","Garhwal","669.06","385.09","33.43","16.08","35.99","34.31","23.67","10.6","69.95","103.45","147.89"
"243","2011","16","Uttarakhand","Garhwal","669.06","385.09","33.44","16.1","36.08","34.31","23.11","13.38","67.57","98.11","145.2"
"243","2012","16","Uttarakhand","Garhwal","669.06","385.09","34.12","16.97","42.47","33.96","25.31","12.06","65.33","95.71","146.5"
"243","2013","16","Uttarakhand","Garhwal","669.06","385.09","34.12","16.98","42.48","33.96","25.31","12.55","64.83","91.33","140.88"
"243","2014","16","Uttarakhand","Garhwal","669.06","385.09","34.11","17.0","42.51","33.96","25.43","14.6","62.62","93.29","148.98"
"243","2015","16","Uttarakhand","Garhwal","669.06","385.09","34.11","17.05","42.53","33.96","25.51","14.98","62.09","82.36","132.65"
"243","2016","16","Uttarakhand","Garhwal","669.06","385.09","34.12","17.23","42.89","33.95","26.97","17.49","57.57","83.72","145.42"
"243","2017","16","Uttarakhand","Garhwal","669.06","385.09","36.64","17.26","43.55","32.37","26.5","23.79","49.73","71.27","143.31"
"243","2018","16","Uttarakhand","Garhwal","669.05","385.09","36.64","16.97","45.75","32.37","26.3","26.57","44.95","64.74","144.02"
"243","2019","16","Uttarakhand","Garhwal","669.05","385.09","36.64","16.98","45.86","32.37","26.51","26.93","44.24","62.67","141.67"
"243","2020","16","Uttarakhand","Garhwal","669.05","385.09","36.63","17.0","48.99","32.37","28.91","25.28","40.33","57.15","141.69"
"244","1966","16","Uttarakhand","Dehradun","262.9","167.0","1.8","15.0","11.9","0.1","2.1","3.0","55.6","79.9","143.71"
